Date,ABC,DEF,GHI,JKL,MNO,PQR,STU,VWX,XYZ,ZAB,mkt,date2,rf,rm,hml,smb
5/17/2001,12.22690947,48.52465499,124.9354768,19.8937179,2.067174698,181.6138766,38.15621,205.6223141,135.9440717,60.0898947,330.4020301,5/17/2001,1.5,0.585,-0.43,0.71
5/18/2001,12.33231386,48.99895613,127.2935171,19.8937179,2.146074496,184.4646946,37.20868234,202.4602838,136.3560234,60.97089618,331.3118862,5/18/2001,1.5,0.275,0.03,0.12
5/21/2001,12.96474021,48.6341091,125.8299059,20.04557834,2.106624597,188.6570741,37.65815059,198.8465349,136.7679751,62.59305764,337.5150784,5/21/2001,1.5,1.855,-1.51,0.27
5/22/2001,12.59582484,49.874589,124.0003919,20.25818296,2.090844637,186.9801223,38.97011197,193.8776301,137.3172441,61.32049994,336.9586377,5/22/2001,1.5,-0.165,-0.01,0.38
5/23/2001,12.82771451,50.96913009,122.4961249,20.16706669,2.075064678,187.650903,36.63773619,192.4321305,137.7291958,59.12498831,331.3947245,5/23/2001,1.5,-1.665,0.96,-0.12
5/24/2001,13.16500856,53.63251341,123.1872746,19.95446207,2.209194334,184.6323898,38.02258431,191.3480058,141.8487132,58.66351135,332.7728703,5/24/2001,1.5,0.415,-0.51,0.44
5/25/2001,12.80663363,53.5230593,121.0731695,19.52925284,2.224974293,181.949267,37.46378594,184.5722266,139.51432,59.16694077,329.4781984,5/25/2001,1.5,-0.995,0.19,0.81
5/29/2001,12.91203802,53.19469698,123.4312098,18.46622974,2.153964476,181.7815718,37.9011064,186.4694448,141.1621269,58.42578079,326.0856856,5/29/2001,1.5,-1.035,1.07,-0.24
5/30/2001,12.44825869,52.72039584,120.8292343,19.01292733,2.01194484,182.2846573,37.35445583,183.5784456,141.1621269,57.46087441,320.4128069,5/30/2001,1.5,-1.755,1.52,-0.13
5/31/2001,12.5852844,52.75688054,123.065307,19.65074119,1.972494941,181.6138766,36.86854421,181.6812274,139.51432,57.76852572,322.8733645,5/31/2001,1.5,0.765,0.04,-0.36
6/1/2001,12.75393143,53.08524287,120.2193963,19.52925284,1.933045042,189.9986355,37.84036745,183.4881019,142.6726166,57.55876346,324.5988739,6/1/2001,1.3,0.533,-0.37,0.6
6/4/2001,13.175549,53.59602871,120.1787405,18.0410205,1.901485123,190.3340258,38.72715616,183.4881019,143.9084718,59.04108341,326.2357195,6/4/2001,1.3,0.503,-0.16,0.61
6/5/2001,13.38635778,53.96087574,121.1951371,18.89143898,2.398553848,190.3340258,38.87292964,180.6874465,144.8696925,59.09702001,330.9112412,6/5/2001,1.3,1.423,-1.51,0.48
6/6/2001,13.3652769,53.96087574,119.4875908,19.01292733,1.972494941,195.7002715,39.01870313,180.6874465,147.2040857,56.0205069,327.7923032,6/6/2001,1.3,-0.947,0.02,0.11
6/7/2001,13.59716657,54.80002391,119.2029997,19.31664822,2.185524395,198.5510895,38.77574732,180.1453841,146.242865,55.26536278,329.5441006,6/7/2001,1.3,0.533,-1.06,0.16
6/8/2001,13.63932832,54.17978396,118.4711941,19.01292733,2.090844637,200.5634316,40.57362032,179.0612595,145.8309132,55.9086337,326.4054062,6/8/2001,1.3,-0.957,0.55,0.11
6/11/2001,13.10176592,54.14329926,120.5852991,18.0410205,2.090844637,198.8864798,39.35884126,185.2949764,147.3414029,55.43317258,323.2966058,6/11/2001,1.3,-0.957,0.83,0.01
6/12/2001,13.23879163,54.17978396,120.1787405,18.37511348,1.99616488,197.3772233,40.14844765,184.0301642,148.9892098,55.74082389,323.3386371,6/12/2001,1.3,0.013,0.07,-0.08
6/13/2001,13.58662613,52.93930406,120.1380846,18.49660183,1.99616488,194.8617956,40.65865485,183.3977582,147.4787202,55.36325183,320.1309677,6/13/2001,1.3,-0.997,0.33,0.72
6/14/2001,13.175549,52.46500292,119.2436556,19.58999701,1.948825002,192.6817583,40.57362032,182.6750084,143.9084718,54.53818695,314.0525052,6/14/2001,1.3,-1.917,0.6,0.18
6/15/2001,12.91203802,51.95421708,115.2593807,18.52697392,1.972494941,193.8556245,40.73154159,179.6936655,144.7323753,54.53818695,312.5267877,6/15/2001,1.3,-0.487,0.5,-0.02
6/18/2001,12.91203802,53.23118168,113.6738019,18.40548557,1.893595143,197.3772233,41.30248775,186.5597885,144.4577408,53.86694773,310.4491705,6/18/2001,1.3,-0.667,0.91,-0.76
6/19/2001,14.09256721,53.26766638,115.5439717,19.77222954,1.893595143,197.3772233,40.4642902,184.5722266,145.8309132,53.43343906,310.9867124,6/19/2001,1.3,0.173,0.09,-0.56
6/20/2001,14.2506738,52.75688054,114.3649516,20.01520625,1.972494941,204.9235062,40.96234961,183.9398205,146.9294512,52.44056438,314.027382,6/20/2001,1.3,0.973,-0.75,0.29
6/21/2001,14.65121049,52.97578876,112.4541259,20.1366946,1.933045042,207.4389339,41.80054716,193.245224,148.5772581,50.53871991,317.1294931,6/21/2001,1.3,0.983,-0.58,-0.02
6/22/2001,14.31391643,52.2460947,111.0718265,20.1366946,1.814695346,196.0356618,40.47643799,187.9149443,149.5384788,50.02130634,314.2975617,6/22/2001,1.3,-0.897,0.37,-0.44
6/25/2001,14.18743116,52.46500292,110.6246119,19.37739239,1.964604961,194.5264052,40.08770869,187.1018508,149.1265271,49.89544898,312.7706536,6/25/2001,1.3,-0.487,-0.39,0.36
6/26/2001,13.97662238,51.84476297,112.738717,19.37739239,1.972494941,196.0356618,39.48031917,184.9336015,150.774334,50.56668821,312.7174871,6/26/2001,1.3,-0.017,-0.1,1.32
6/27/2001,14.51418478,54.80002391,112.6574052,18.49660183,1.854145245,202.4080786,39.66253603,181.0488214,150.774334,48.874606,312.0708315,6/27/2001,1.3,-0.207,0.16,0.76
6/28/2001,14.55634653,54.36220747,113.7957695,18.76995063,1.877815184,204.2527255,40.98664519,185.1142889,152.1475065,46.56722117,316.0056793,6/28/2001,1.3,1.253,-0.94,0.08
6/29/2001,15.50498606,56.07698851,114.5275751,18.64846227,1.775245447,207.4389339,40.81657613,183.126727,158.3267824,46.58120532,317.3769506,6/29/2001,1.3,0.433,-0.51,2.04
7/2/2001,15.09390893,55.42026386,116.072498,18.67883436,1.814695346,201.2342123,40.69509822,187.1921946,155.8550721,45.46247328,319.0762767,7/2/2001,1.4,0.534,1.43,-3.36
7/3/2001,15.23093464,56.07698851,116.1131539,19.28627613,1.814695346,203.5819448,40.24562997,186.9211634,153.6579961,46.72104682,318.5151963,7/3/2001,1.4,-0.176,0.12,-0.07
7/5/2001,14.75661488,55.45674856,118.0646354,18.52697392,1.775245447,207.1035435,40.11200428,186.7404759,153.6579961,47.92368376,314.6655051,7/5/2001,1.4,-1.216,0.71,0.1
7/6/2001,14.4404017,53.88790633,115.0561013,19.65074119,1.775245447,203.9173352,37.35445583,181.1391651,155.5804376,48.38516073,307.7692106,7/6/2001,1.4,-2.216,1.07,0.25
7/9/2001,14.40878038,53.66899812,115.7879069,20.19743878,1.893595143,204.2527255,36.67417956,181.8619149,154.4818996,47.14057134,309.5408858,7/9/2001,1.4,0.574,0.53,-0.21
7/10/2001,14.28229511,54.17978396,115.7879069,19.01292733,1.893595143,201.2342123,33.64937972,184.6625703,152.8340927,47.88173131,305.1581559,7/10/2001,1.4,-1.426,2.06,-0.8
7/11/2001,14.38769951,53.85142163,120.8698902,18.40548557,1.940935022,201.5696027,35.16785354,188.9087253,151.4609202,46.94479323,304.4692771,7/11/2001,1.4,-0.226,0.52,-0.58
7/12/2001,14.65121049,54.25275336,120.8292343,21.10860143,1.9882749,207.9420194,37.73103734,188.4570067,154.7565341,44.693345,311.7215078,7/12/2001,1.4,2.354,-1.23,0.51
7/13/2001,14.47202302,55.20135564,120.6666109,21.10860143,1.933045042,208.7804953,38.38701802,190.9866309,156.8162928,45.02896461,313.390553,7/13/2001,1.4,0.534,-0.48,0.21
7/16/2001,13.86067755,55.27432505,123.6344891,20.59227593,1.964604961,204.9235062,37.18438676,186.5597885,156.8162928,40.27435344,309.7576402,7/16/2001,1.4,-1.166,1.15,-0.17
7/17/2001,13.62878788,56.22292733,126.7649908,21.29083396,1.814695346,207.606629,37.65815059,191.8900682,158.3267824,41.04348172,313.0710576,7/17/2001,1.4,1.064,-0.76,0.49
7/18/2001,13.13338724,55.67565678,126.8463025,20.31892713,1.830475305,205.4265917,37.11150002,189.0894127,156.8162928,40.74981456,310.9307399,7/18/2001,1.4,-0.686,0.63,-0.71
7/19/2001,13.15446812,55.42026386,126.1144969,21.41232232,1.854145245,210.4574471,37.84036745,191.3480058,155.8550721,41.39308548,312.5330383,7/19/2001,1.4,0.514,-0.59,0.54
7/20/2001,12.79609319,54.80002391,123.3905539,20.86562473,1.862035224,210.2897519,39.41958022,192.1610993,155.1684858,43.07118354,311.6093083,7/20/2001,1.4,-0.296,-0.11,0.68
7/23/2001,12.6906888,54.32572277,120.9918578,20.16706669,1.814695346,207.7743242,39.48031917,190.4445686,152.8340927,43.46273975,307.0744376,7/23/2001,1.4,-1.466,0.26,0.67
7/24/2001,12.01610069,53.04875817,117.3734857,20.28855505,1.735795548,206.4327628,38.69071279,188.2763192,147.7533547,42.49783337,302.1217815,7/24/2001,1.4,-1.626,0.1,0.13
7/25/2001,12.80663363,53.01227346,124.7728534,20.1366946,1.893595143,213.1405699,38.15621,190.2638811,149.4011616,43.61656541,306.3015842,7/25/2001,1.4,1.374,-0.05,-1.07
7/26/2001,12.35339474,54.50814629,125.8705618,20.1366946,1.735795548,213.6436554,39.11588545,187.1921946,153.7953134,43.60258126,309.8567785,7/26/2001,1.4,1.154,-0.06,-0.25
7/27/2001,12.54312265,53.88790633,126.1958087,17.91953215,1.775245447,212.302094,38.92152081,188.4570067,154.6192169,43.78437522,310.8623426,7/27/2001,1.4,0.324,-0.08,-0.29
7/30/2001,12.55366309,53.04875817,127.008926,16.64390444,1.814695346,214.1467409,39.11588545,187.7342569,154.0699479,44.06405823,310.5019514,7/30/2001,1.4,-0.116,0.27,0.04
7/31/2001,12.06880288,53.04875817,129.5295897,17.16022994,1.854145245,213.1405699,39.54105812,189.99285,152.9714099,43.53266051,312.0396259,7/31/2001,1.4,0.494,0.1,-0.47
8/1/2001,12.01610069,53.04875817,129.2043428,17.16022994,1.806805366,215.8236927,37.06290886,188.999069,151.7355547,42.38596017,313.6131393,8/1/2001,1.3,0.503,-0.11,0.39
8/2/2001,11.8579941,52.72039584,127.2122053,16.64390444,1.933045042,214.3144361,35.65376516,189.6314751,154.0699479,43.46273975,314.6277475,8/2/2001,1.3,0.323,0.17,-0.32
8/3/2001,11.92123673,52.46500292,125.0981003,16.27943938,1.735795548,215.8236927,33.38212833,188.366663,153.9326306,42.34400771,313.1618614,8/3/2001,1.3,-0.467,0.09,0.18
8/6/2001,11.64718531,51.58937005,125.0981003,15.7023697,1.814695346,213.3082651,26.36070541,186.1080699,153.2460444,42.0643247,309.7452502,8/6/2001,1.3,-1.097,0.66,-0.11
8/7/2001,11.75258971,52.61094173,126.0738411,15.39864881,1.735795548,215.8236927,26.43359216,186.8308197,155.1684858,41.08543417,310.4367528,8/7/2001,1.3,0.223,0.34,-0.42
8/8/2001,11.39421477,51.84476297,123.3092422,15.27716046,1.783135427,212.4697892,26.14204519,184.0301642,154.2072651,39.75693987,305.274138,8/8/2001,1.3,-1.677,0.83,0.08
8/9/2001,11.59448312,51.84476297,124.1630154,15.27716046,1.814695346,215.152912,26.27567088,184.0301642,155.9923893,40.02263873,305.2222458,8/9/2001,1.3,-0.017,-0.28,0.3
8/10/2001,11.58394268,51.58937005,128.0659785,15.21641628,1.854145245,215.3206072,26.05701065,187.0115071,156.5416583,40.76379871,306.5160704,8/10/2001,1.3,0.423,0.28,-0.51
8/13/2001,11.8052919,51.66233945,127.7813875,15.64162552,1.775245447,218.1714252,26.09345402,179.2419469,155.9923893,40.80575116,307.2310855,8/13/2001,1.3,0.233,-0.42,0.31
8/14/2001,11.8579941,52.53797232,126.5617115,15.48976508,1.735795548,215.8236927,26.91950378,173.5502923,157.0909273,41.15535492,306.4731612,8/14/2001,1.3,-0.247,0.39,0.57
8/15/2001,12.26907123,52.61094173,124.7321975,15.03418375,1.735795548,214.3144361,28.24361294,170.2979183,158.052148,43.92421672,304.4053453,8/15/2001,1.3,-0.677,0.2,0.46
8/16/2001,12.59582484,53.34063579,125.4233472,15.27716046,1.735795548,218.3391204,28.06139609,177.1640413,160.3865411,42.65165903,304.9934149,8/16/2001,1.3,0.193,0.41,-0.08
8/17/2001,12.43771825,53.34063579,122.4148131,15.09492793,1.751575508,214.8175217,27.21105075,163.7931702,160.3865411,42.48384922,300.1613568,8/17/2001,1.3,-1.597,0.31,0.56
8/20/2001,12.57474396,53.74196752,125.7079383,15.12530002,1.735795548,217.8360348,28.45012538,154.0360481,161.3477618,41.96643565,302.2184759,8/20/2001,1.3,0.683,-0.69,0.09
8/21/2001,12.60636528,53.23118168,123.959736,15.15567211,1.735795548,218.00373,27.61192784,151.777455,160.2492239,42.09229301,298.7718343,8/21/2001,1.3,-1.147,0.82,-0.24
8/22/2001,12.47988001,53.5230593,121.5203841,15.15567211,1.735795548,220.0160721,28.12213504,153.3132983,159.4253204,41.64480019,300.9999763,8/22/2001,1.3,0.743,-0.6,0.32
8/23/2001,12.47988001,53.01227346,120.9512019,14.97343958,1.735795548,222.1961094,28.23146515,151.5967676,159.0133687,41.07145002,300.1373448,8/23/2001,1.3,-0.287,-0.05,-0.3
8/24/2001,13.05960417,53.37712049,122.5774366,15.27716046,1.735795548,220.3514625,29.42194862,153.9457044,156.1297065,40.94559266,305.6590258,8/24/2001,1.3,1.823,-0.88,-0.1
8/27/2001,13.10176592,52.97578876,120.0567729,15.91497432,1.577995953,220.0160721,30.05363373,152.8615797,158.3267824,41.19730737,304.5088607,8/27/2001,1.3,-0.377,-0.32,0.23
8/28/2001,12.84879538,52.31906411,118.9997204,15.91497432,1.65689575,216.1590831,29.14254944,153.4036421,155.7177548,40.88965606,300.1643584,8/28/2001,1.3,-1.437,0.94,0.15
8/29/2001,12.75393143,52.68391114,119.2436556,15.39864881,1.617445852,218.6745107,28.1707262,152.4098611,151.872872,40.55403645,297.305487,8/29/2001,1.3,-0.957,0.29,0.78
8/30/2001,12.33231386,52.31906411,117.902012,15.27716046,1.577995953,216.1590831,27.08957285,149.1574871,150.6370168,38.47039803,292.7122914,8/30/2001,1.3,-1.557,0.66,0.29
8/31/2001,12.45879913,53.30415109,117.6987326,15.36827673,1.459646256,216.8298638,27.93991818,150.0609243,148.5772581,38.59625538,293.923693,8/31/2001,1.3,0.413,0.26,-0.35
9/4/2001,11.91069629,55.34729445,120.8292343,15.03418375,1.546436034,220.6868529,28.06139609,152.8615797,148.9892098,39.14163725,293.4508566,9/4/2001,1.9,-0.161,0.95,-0.52
9/5/2001,11.91069629,56.07698851,121.5203841,15.24678837,1.577995953,217.8360348,27.63622342,150.7836741,147.7533547,38.30258822,292.5103896,9/5/2001,1.9,-0.321,0.46,-0.64
9/6/2001,11.59448312,55.05541683,120.5446433,15.12530002,1.577995953,215.3206072,26.19063635,146.4471754,145.693596,38.52633463,286.5147981,9/6/2001,1.9,-2.071,0.74,0.16
9/7/2001,11.30989126,54.17978396,117.9426678,14.70009078,1.459646256,205.5942869,24.92726613,141.658958,144.3204236,38.05087351,281.4571416,9/7/2001,1.9,-1.781,-0.36,0.26
9/10/2001,11.17286555,52.35554881,124.9354768,14.51785825,1.459646256,201.904993,24.78149265,146.4471754,142.8099339,37.7152539,282.4411431,9/10/2001,1.9,0.349,-0.42,-1.1
9/17/2001,10.45611569,49.98404311,127.4561405,14.79120705,1.380746459,192.3463679,22.29119559,124.9453692,140.4755407,36.12106074,268.4756406,9/17/2001,1.9,-5.071,-0.98,0.27
9/18/2001,10.04503856,47.64902212,131.3184478,14.54823034,1.459646256,188.1539885,20.65124387,127.8363684,145.693596,33.31024649,266.2538524,9/18/2001,1.9,-0.831,1.26,-1.43
9/19/2001,9.633961428,46.77338925,130.3020512,14.66971869,1.104597167,183.7939139,20.71198283,124.041932,150.9116513,31.99573634,261.7631758,9/19/2001,1.9,-1.701,-0.04,-0.76
9/20/2001,9.159641664,46.1531493,132.0502534,14.42674199,1.104597167,176.5830213,20.20177562,116.9951216,147.2040857,31.43637032,253.8719957,9/20/2001,1.9,-3.061,-0.13,-0.87
9/21/2001,8.643160143,48.37871618,127.2935171,14.57860243,0.946797572,176.5830213,20.77272178,115.8206532,144.4577408,33.19837329,249.1911284,9/21/2001,1.9,-1.861,-0.3,-0.46
9/24/2001,9.749906259,47.68550682,129.6109014,15.64162552,0.986247471,184.9677802,21.68380607,124.041932,145.2816443,32.76486462,258.7882568,9/24/2001,1.9,3.779,-0.72,0.1
9/25/2001,9.929093725,46.73690455,135.6279696,15.03418375,0.891567713,184.1293043,21.50158921,121.6929952,150.4996995,30.6532579,260.7599327,9/25/2001,1.9,0.759,0.43,-0.5
9/26/2001,8.769645414,47.3571445,136.1971518,15.82385805,1.049367309,178.5953634,20.50547039,123.6805571,150.4996995,30.66724205,259.1974654,9/26/2001,1.9,-0.601,0.42,-0.88
9/27/2001,8.432351359,45.24103172,133.0666501,15.67199761,0.986247471,182.4523525,19.31498692,125.035713,153.9326306,31.47832278,261.9831493,9/27/2001,1.9,1.069,0.26,-0.96
9/28/2001,9.128020346,46.62745044,135.5466579,15.39864881,1.065147268,190.3340258,19.74015958,130.9983987,157.6401962,33.11446838,268.0223,9/28/2001,1.9,2.279,0.54,0.35
10/1/2001,8.822347609,45.38697054,133.7171439,15.79348596,1.01780739,189.6632451,19.13277006,130.1853052,152.8340927,32.38729256,266.8455925,10/1/2001,1,-0.44,-0.12,-1.05
10/2/2001,8.590457947,48.34223148,135.221411,14.66971869,1.041477329,182.1169622,19.50935156,134.4314602,156.1297065,32.149562,269.9590244,10/2/2001,1,1.16,-0.19,-0.37
10/3/2001,8.853968927,48.78004791,132.8633707,15.39864881,1.065147268,186.4770368,22.10897873,135.5155849,158.052148,32.77884877,276.0191331,10/3/2001,1,2.22,-1.16,0.52
10/4/2001,9.21234386,49.7651349,131.5217272,15.09492793,1.104597167,188.1539885,20.89419968,130.1853052,156.95361,35.36591661,275.9363397,10/4/2001,1,-0.03,-0.74,1.44
10/5/2001,9.454773961,49.58271138,129.8141808,15.39864881,1.183496965,189.6632451,20.77272178,133.4376792,159.5626376,35.15615436,276.0467364,10/5/2001,1,0.04,-0.68,-0.12
10/8/2001,9.275586495,48.88950202,132.6194355,15.52013717,1.104597167,192.0109776,21.06426875,130.5466801,161.0731273,34.73662984,273.9293389,10/8/2001,1,-0.77,0.29,0.33
10/9/2001,8.643160143,49.43677257,135.0587875,15.27716046,1.065147268,187.4832078,21.19789445,132.534242,160.9358101,34.54085174,272.6176287,10/9/2001,1,-0.48,0.01,-0.35
10/10/2001,8.695862339,52.2460947,135.7499372,16.03646267,0.99413745,191.6755872,22.50985582,136.8707407,166.5658171,36.28887055,279.0162952,10/10/2001,1,2.32,-0.66,0.34
10/11/2001,9.402071765,53.04875817,131.7656623,16.15795102,1.144047066,194.5264052,22.64348152,135.8769598,165.1926447,36.58253771,283.9136623,10/11/2001,1,1.74,-0.74,0.48
10/12/2001,9.855310651,52.42851821,127.7407316,15.15567211,1.144047066,187.8185982,22.16971769,133.8893978,162.1716653,36.17699734,282.3846606,10/12/2001,1,-0.54,-0.37,0.42
10/15/2001,9.908012847,51.95421708,126.9276143,15.79348596,1.183496965,190.3340258,21.3801113,133.8893978,159.6999549,35.11420191,282.1870605,10/15/2001,1,-0.07,-0.17,0.51
10/16/2001,9.47585484,53.01227346,125.504659,15.15567211,1.183496965,210.2897519,21.52588479,133.528023,159.5626376,36.61050601,284.396726,10/16/2001,1,0.78,-0.62,0.4
10/17/2001,9.222884299,52.10015589,124.894821,15.30753255,1.025697369,209.451276,21.62306711,129.3722117,155.5804376,36.37277545,278.9326029,10/17/2001,1,-1.94,0.37,0.11
10/18/2001,9.549637914,54.47166158,125.2200679,14.97343958,1.104597167,207.1035435,21.19789445,126.5715563,156.404341,35.79942528,276.9868926,10/18/2001,1,-0.7,-0.1,0.32
10/19/2001,9.560178353,54.83650861,126.2364645,15.27716046,1.104597167,210.6251422,21.47729363,124.6743381,152.2848237,35.71552038,278.3474591,10/19/2001,1,0.49,-0.7,0.63
10/22/2001,9.655042306,56.29589673,119.7721818,16.40092773,1.025697369,216.997559,21.30722456,124.9453692,151.5982375,36.2469181,282.4129004,10/22/2001,1,1.45,-0.62,-0.3
10/23/2001,9.465314401,54.94596272,112.1695348,15.94534641,1.025697369,221.3576336,21.31937235,127.3846498,152.5594582,37.30971353,281.2011321,10/23/2001,1,-0.43,-0.04,0.03
10/24/2001,9.47585484,54.94596272,113.4298667,15.67199761,1.00991741,226.0530985,20.65124387,121.2412766,152.1475065,36.89018902,281.4824739,10/24/2001,1,0.1,-1.11,0.49
10/25/2001,9.47585484,56.55128965,112.5354376,16.52241609,0.962577531,221.3576336,21.31937235,124.7646818,153.7953134,38.77804934,285.3938585,10/25/2001,1,1.38,-1.21,0.53
10/26/2001,9.697204063,56.87965198,113.3892108,15.67199761,0.946797572,214.9852168,21.84172734,125.7584628,153.6579961,39.65905082,286.6236944,10/26/2001,1,0.43,0.02,0.28
10/29/2001,9.359910009,56.55128965,114.6901985,15.91497432,0.946797572,206.2650676,21.74454502,122.415745,153.2460444,39.2395263,280.1906281,10/29/2001,1,-2.27,0.88,0.34
10/30/2001,9.328288691,56.40535084,110.2180533,15.52013717,0.954687551,202.4080786,20.89419968,121.1509329,154.0699479,37.70126975,275.4125584,10/30/2001,1,-1.72,0.88,0.31
10/31/2001,9.412612205,56.36886614,110.2587091,15.55050926,0.907347673,205.5942869,22.16971769,122.3254013,158.052148,37.49150749,276.0467364,10/31/2001,1,0.23,-0.17,1.26
11/1/2001,9.855310651,56.55128965,113.2265874,17.67655544,1.01780739,208.7804953,22.09683094,124.7646818,167.8016723,37.7711905,281.8148193,11/1/2001,0.8,2.068,-0.71,-0.61
11/2/2001,9.960715043,56.36886614,111.6816644,18.80032271,0.978357491,211.6313133,23.05650639,124.1322757,162.1716653,36.83425242,282.4298457,11/2/2001,0.8,0.218,0.28,-0.7
11/5/2001,10.49827744,57.31746842,111.4377292,17.46395083,0.986247471,207.1035435,23.2994622,123.3191822,161.8970308,36.07910829,286.4059431,11/5/2001,0.8,1.398,-0.47,-0.54
11/6/2001,10.64584359,57.02559079,110.7872354,17.7980438,1.025697369,206.0973725,23.84611278,124.8550255,164.5060584,35.77145698,290.4961101,11/6/2001,0.8,1.418,-0.21,-0.31
11/7/2001,10.68800535,55.31080975,110.0554298,16.91725323,0.946797572,205.2588966,23.57886139,124.041932,157.7775135,36.83425242,289.9388927,11/7/2001,0.8,-0.192,-0.4,0.07
11/8/2001,10.11882163,56.07698851,109.8928063,17.03874159,0.99413745,205.2588966,23.6881915,127.8363684,158.052148,37.39361844,290.2521959,11/8/2001,0.8,0.108,0.63,-0.47
